Dest_name	Prefix	Day	Evening	Weekend	Effective_Date
Bahamas Mobile	1242421	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242422	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242423	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242424	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242425	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242426	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242428	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242429	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242431	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242432	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242433	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242434	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242435	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242436	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242437	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242438	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242439	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242441	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242442	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242443	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242444	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242445	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242446	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242447	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242448	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242449	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242451	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242452	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242453	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242454	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242455	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242456	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242458	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242461	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242462	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242463	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242464	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242465	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242466	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242467	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242468	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	124247	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242481	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242524	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242525	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242533	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242535	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242544	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242551	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242552	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242553	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242554	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242556	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242558	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242559	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242565	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242577	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242636	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242646	0.150300	0.150300	0.150300	Jun  1 2012
Bahamas Mobile	1242727	0.150300	0.150300	0.150300	Jun  1 2012
Bahrain	973	0.023000	0.023000	0.023000	Dec  1 2010
Bahrain Batelco	97317	0.013500	0.013500	0.013500	Mar  1 2012
Bahrain Etisalcom	973133	0.024000	0.024000	0.024000	Mar  1 2012
Bahrain Mena	97377	0.075000	0.075000	0.075000	May  1 2012
Bahrain Mobile	9737	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile	97333	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile	973340	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile	973341	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile	973343	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile	973344	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile	973345	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile	9733	0.075700	0.075700	0.075700	Jun  1 2012
Bahrain Mobile Batelco	97339	0.024000	0.024000	0.024000	Mar  1 2012
Bahrain Mobile Batelco	973383	0.024000	0.024000	0.024000	Mar  1 2012
Bahrain Mobile Batelco	973388	0.024000	0.024000	0.024000	Mar  1 2012
Bahrain Mobile Batelco	973384	0.024000	0.024000	0.024000	Mar  1 2012
Bahrain Mobile Batelco	97331	0.024000	0.024000	0.024000	Mar  1 2012
Bahrain Mobile Batelco	973322	0.024000	0.024000	0.024000	Mar  1 2012
Bahrain Mobile Zain	97336	0.071200	0.071200	0.071200	Jun  1 2012
Bahrain Mobile Zain	973377	0.071200	0.071200	0.071200	Jun  1 2012
Bahrain Mobile Zain	973663	0.071200	0.071200	0.071200	Jun  1 2012
Bahrain Mobile Zain	973666	0.071200	0.071200	0.071200	Jun  1 2012
Bahrain Zain	973136	0.080000	0.080000	0.080000	Aug  1 2011
Bangladesh	880	0.030000	0.030000	0.030000	May  1 2012
Bangladesh Chittagong	88031	0.026000	0.026000	0.026000	Mar  1 2012
Bangladesh Dhaka	8802	0.026300	0.026300	0.026300	May  1 2012
Bangladesh Mobile	8801	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Grameen	880171	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Grameen	880172	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Grameen	880173	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Grameen	88017	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88010	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88011	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88012	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88013	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88014	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88015	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88016	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88018	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Mobile Other Carriers	88019	0.024600	0.024600	0.024600	Jun  8 2012
Bangladesh Sylet	880821	0.026000	0.026000	0.026000	Mar  1 2012
Barbados	1246	0.086300	0.086300	0.086300	Jun  1 2012
Barbados Mobile	124623	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	124624	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246250	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246251	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246252	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246253	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246254	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246446	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246447	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246448	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246449	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	124645	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246520	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246521	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246522	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246523	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246524	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246525	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246526	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246527	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246528	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246529	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	1246255	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	124652	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile	124625	0.169600	0.169600	0.169600	Oct  1 2010
Barbados Mobile Digicel	124683	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246256	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246257	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246258	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246259	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	124626	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246530	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246531	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246532	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246533	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	1246534	0.161100	0.161100	0.161100	Oct  1 2010
Barbados Mobile Digicel	124682	0.161100	0.161100	0.161100	Oct  1 2010
Belarus	375	0.225000	0.225000	0.225000	May  1 2012
Belarus Minsk	375172	0.197100	0.197100	0.197100	Jul  1 2012
Belarus Minsk	375173	0.197100	0.197100	0.197100	Jul  1 2012
Belarus Minsk	375175	0.197100	0.197100	0.197100	Jul  1 2012
Belarus Minsk	37517	0.197100	0.197100	0.197100	Jul  1 2012
Belarus Mobile	375259	0.210200	0.210200	0.210200	Oct  1 2010
Belarus Mobile	37529	0.210200	0.210200	0.210200	Oct  1 2010
Belarus Mobile	37544	0.210200	0.210200	0.210200	Oct  1 2010
Belarus Mobile	37525	0.210200	0.210200	0.210200	Oct  1 2010
Belarus Mobile MTS	375292	0.218400	0.218400	0.218400	Oct  1 2010
Belarus Mobile MTS	375295	0.218400	0.218400	0.218400	Oct  1 2010
Belarus Mobile MTS	375297	0.218400	0.218400	0.218400	Oct  1 2010
Belarus Mobile MTS	375298	0.218400	0.218400	0.218400	Oct  1 2010
Belarus Mobile MTS	37533	0.218400	0.218400	0.218400	Oct  1 2010
Belarus Special	375602	0.900000	0.900000	0.900000	Oct  1 2010
Belgium	32	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Antwerp	323	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Brussels	322	0.010600	0.010600	0.010600	Jun  1 2012
Belgium Liege	3242	0.010900	0.010900	0.010900	Jun  1 2012
Belgium Liege	3243	0.010900	0.010900	0.010900	Jun  1 2012
Belgium Liege	3244	0.010900	0.010900	0.010900	Jun  1 2012
Belgium Mobile Base	3248	0.048100	0.048100	0.048100	Jun  1 2012
Belgium Mobile Mobistar	3249	0.041600	0.041600	0.041600	Jun  1 2012
Belgium Mobile Other	3246	0.180000	0.180000	0.180000	Oct  1 2010
Belgium Mobile Proximus	3247	0.043700	0.043700	0.043700	Jun  1 2012
Belgium Mobile Proximus	32460	0.043700	0.043700	0.043700	Jun  1 2012
Belgium Premium	3217	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3218	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3245	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3270	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3272	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3273	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3275	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3277	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3290	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3295	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3296	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3278	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	3280	0.010500	0.010500	0.010500	Jun  1 2012
Belgium Premium	32702	0.010500	0.010500	0.010500	Jul  1 2012
Belgium Premium	32703	0.010500	0.010500	0.010500	Jul  1 2012
Belgium Premium	32704	0.010500	0.010500	0.010500	Jul  1 2012
Belgium Premium	32706	0.010500	0.010500	0.010500	Jul  1 2012
Belgium Premium	32707	0.010500	0.010500	0.010500	Jul  1 2012
Belize	501	0.198900	0.198900	0.198900	Jun  1 2009
Belize	5012	0.198900	0.198900	0.198900	Jun  1 2009
Belize Mobile	5016	0.209700	0.209700	0.209700	Jun  1 2009
Belize Mobile	50166	0.209700	0.209700	0.209700	Jun  1 2009
Belize Mobile	50167	0.209700	0.209700	0.209700	Jun  1 2009
Benin	229	0.174000	0.174000	0.174000	Mar  1 2012
Benin Mobile BBCom	22993	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile Glomob	22998	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile Glomob	22999	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile Glomob	22968	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile Libercom	22990	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile MTN	22997	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile MTN	22966	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile MTN	22996	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile MTN	22967	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile Telecel	22995	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile Telecel	22964	0.170000	0.170000	0.170000	Mar  1 2012
Benin Mobile Telecel	22994	0.170000	0.170000	0.170000	Mar  1 2012
Bermuda	1441	0.037500	0.037500	0.037500	Jan 29 2010
Bermuda Mobile	14413	0.029500	0.029500	0.029500	Jun  1 2012
Bermuda Mobile	144150	0.029500	0.029500	0.029500	Jun  1 2012
Bermuda Mobile	144151	0.029500	0.029500	0.029500	Jun  1 2012
Bermuda Mobile	144152	0.029500	0.029500	0.029500	Jun  1 2012
Bermuda Mobile	144153	0.029500	0.029500	0.029500	Jun  1 2012
Bermuda Mobile	144159	0.029500	0.029500	0.029500	Jun  1 2012
Bermuda Mobile	14417	0.029500	0.029500	0.029500	Jun  1 2012
Bhutan	975	0.126400	0.126400	0.126400	Jun  1 2009
Bhutan Mobile	97517	0.136300	0.136300	0.136300	Jun  1 2009
Bhutan Mobile	97593	0.136300	0.136300	0.136300	Jun  1 2009
Bhutan Mobile	97594	0.136300	0.136300	0.136300	Jun  1 2009
Bhutan Mobile	97595	0.136300	0.136300	0.136300	Jun  1 2009
Bhutan Mobile	97596	0.136300	0.136300	0.136300	Jun  1 2009
Bhutan Mobile	97597	0.136300	0.136300	0.136300	Jun  1 2009
Bhutan Mobile	97598	0.136300	0.136300	0.136300	Jun  1 2009
Bhutan Mobile	97599	0.136300	0.136300	0.136300	Jun  1 2009
Bolivia	591	0.135000	0.135000	0.135000	May  1 2012
Bolivia Cochabamba	59144	0.060400	0.060400	0.060400	Nov  1 2010
Bolivia Equal Access	5912500	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591251	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591252	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591253	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591254	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591255	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912582	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912583	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912584	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912585	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912586	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912587	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912588	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912589	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912590	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912591	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912592	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912593	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912594	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912595	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912596	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912597	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5912600	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59126052	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59126053	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591261	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591262	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591263	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591264	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591265	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591266	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591267	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591268	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591269	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59128720	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59128721	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134150	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134151	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913420	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913421	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134220	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134221	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913462	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913463	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913464	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913465	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913466	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913467	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134710	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134711	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134712	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134713	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59134714	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59138310	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59138311	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59138312	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59138313	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59138314	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913842	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59138439	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913844	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913845	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913846	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913847	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5913850	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914600	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591461	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914620	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914621	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914622	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914624	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59146310	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59146311	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59146312	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59146313	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	59146314	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591464	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914651	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914652	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914653	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914654	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914655	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914656	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914657	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914658	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914659	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	591466	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914672	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914676	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914677	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914678	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914679	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914680	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914681	0.108000	0.108000	0.108000	May  1 2012
Bolivia Equal Access	5914682	0.108000	0.108000	0.108000	May  1 2012
